CMDLINE /nfs/dust/cms/user/filatovo/miniconda3/envs/tau-dev/bin/python transform_inputs.py --path data/ShuffleMergeSpectral_1.root --batch_size 5000 --n_batches 20
MEM 2.902344 1612957070.1836
MEM 8.640625 1612957070.2841
MEM 14.875000 1612957070.3846
MEM 17.945312 1612957070.4848
MEM 22.000000 1612957070.5852
MEM 24.796875 1612957070.6854
MEM 27.496094 1612957070.7856
MEM 29.347656 1612957070.8858
MEM 32.113281 1612957070.9861
MEM 33.851562 1612957071.0864
MEM 36.734375 1612957071.1867
MEM 42.269531 1612957071.2870
MEM 58.535156 1612957071.3873
MEM 64.460938 1612957071.4875
MEM 67.863281 1612957071.5878
MEM 67.863281 1612957071.6879
MEM 68.007812 1612957071.7881
MEM 69.207031 1612957071.8884
MEM 74.468750 1612957071.9886
MEM 76.757812 1612957072.0888
MEM 79.992188 1612957072.1890
MEM 83.527344 1612957072.2892
MEM 85.824219 1612957072.3894
MEM 88.769531 1612957072.4897
MEM 89.984375 1612957072.5899
MEM 106.960938 1612957072.6901
MEM 108.882812 1612957072.7903
MEM 110.722656 1612957072.8905
MEM 112.906250 1612957072.9907
MEM 115.421875 1612957073.0909
MEM 118.066406 1612957073.1911
MEM 119.691406 1612957073.2913
MEM 134.273438 1612957073.3916
MEM 139.207031 1612957073.4919
MEM 141.023438 1612957073.5921
MEM 142.808594 1612957073.6923
MEM 144.652344 1612957073.7926
MEM 146.890625 1612957073.8928
MEM 148.785156 1612957073.9930
MEM 150.554688 1612957074.0932
MEM 152.363281 1612957074.1934
MEM 152.882812 1612957074.2937
MEM 152.882812 1612957074.3939
MEM 153.121094 1612957074.4941
MEM 153.187500 1612957074.5943
MEM 153.187500 1612957074.6945
MEM 153.187500 1612957074.7948
MEM 153.187500 1612957074.8950
MEM 153.187500 1612957074.9952
MEM 153.187500 1612957075.0954
MEM 153.445312 1612957075.1956
MEM 153.445312 1612957075.2961
MEM 153.445312 1612957075.3963
MEM 153.445312 1612957075.4966
MEM 153.445312 1612957075.5968
MEM 153.445312 1612957075.6971
MEM 153.445312 1612957075.7974
MEM 153.707031 1612957075.8976
MEM 154.214844 1612957075.9979
MEM 176.164062 1612957076.0981
MEM 178.273438 1612957076.1983
MEM 182.257812 1612957076.2985
MEM 186.378906 1612957076.3987
MEM 190.761719 1612957076.4989
MEM 194.726562 1612957076.5991
MEM 197.300781 1612957076.6993
MEM 205.441406 1612957076.7995
MEM 213.742188 1612957076.8997
MEM 221.992188 1612957077.0001
MEM 256.980469 1612957077.1005
MEM 286.437500 1612957077.2009
MEM 298.269531 1612957077.3013
