CMDLINE /nfs/dust/cms/user/filatovo/miniconda3/envs/tau-dev/bin/python transform_inputs.py --path data/ShuffleMergeSpectral_1.root --batch_size 500 --n_batches 20
MEM 1.933594 1612803829.2062
MEM 9.695312 1612803829.3065
MEM 14.480469 1612803829.4068
MEM 17.597656 1612803829.5070
MEM 21.214844 1612803829.6072
MEM 24.304688 1612803829.7075
MEM 28.542969 1612803829.8077
MEM 31.953125 1612803829.9081
MEM 34.632812 1612803830.0085
MEM 35.000000 1612803830.1088
MEM 36.734375 1612803830.2090
MEM 40.121094 1612803830.3093
MEM 42.269531 1612803830.4095
MEM 43.730469 1612803830.5097
MEM 45.550781 1612803830.6099
MEM 50.218750 1612803830.7112
MEM 55.085938 1612803830.8117
MEM 57.035156 1612803830.9120
MEM 58.691406 1612803831.0123
MEM 59.886719 1612803831.1125
MEM 64.390625 1612803831.2132
MEM 67.156250 1612803831.3135
MEM 67.921875 1612803831.4138
MEM 67.921875 1612803831.5140
MEM 67.921875 1612803831.6143
MEM 69.167969 1612803831.7145
MEM 69.871094 1612803831.8147
MEM 70.363281 1612803831.9150
MEM 71.148438 1612803832.0152
MEM 72.734375 1612803832.1155
MEM 74.183594 1612803832.2157
MEM 75.503906 1612803832.3159
MEM 77.238281 1612803832.4161
MEM 79.464844 1612803832.5163
MEM 81.835938 1612803832.6167
MEM 83.367188 1612803832.7170
MEM 84.273438 1612803832.8172
MEM 85.550781 1612803832.9174
MEM 86.550781 1612803833.0176
MEM 89.679688 1612803833.1178
MEM 90.371094 1612803833.2180
MEM 90.597656 1612803833.3182
MEM 107.855469 1612803833.4185
MEM 109.191406 1612803833.5187
MEM 111.359375 1612803833.6189
MEM 115.339844 1612803833.7191
MEM 117.160156 1612803833.8193
MEM 119.683594 1612803833.9195
MEM 134.019531 1612803834.0197
MEM 135.859375 1612803834.1200
MEM 139.679688 1612803834.2203
MEM 140.535156 1612803834.3209
MEM 141.035156 1612803834.4211
MEM 143.136719 1612803834.5213
MEM 146.136719 1612803834.6216
MEM 148.039062 1612803834.7218
MEM 149.785156 1612803834.8220
MEM 151.867188 1612803834.9222
MEM 152.878906 1612803835.0224
MEM 152.878906 1612803835.1227
MEM 153.121094 1612803835.2229
MEM 153.121094 1612803835.3231
MEM 153.191406 1612803835.4234
MEM 153.191406 1612803835.5236
MEM 153.191406 1612803835.6238
MEM 153.191406 1612803835.7242
MEM 153.191406 1612803835.8244
MEM 153.453125 1612803835.9246
MEM 153.453125 1612803836.0251
MEM 153.453125 1612803836.1254
MEM 153.453125 1612803836.2258
MEM 153.453125 1612803836.3260
MEM 153.453125 1612803836.4262
MEM 153.707031 1612803836.5264
MEM 159.617188 1612803836.6266
MEM 161.992188 1612803836.7268
MEM 167.664062 1612803836.8271
MEM 170.902344 1612803836.9275
MEM 181.445312 1612803837.0277
MEM 181.699219 1612803837.1279
MEM 181.699219 1612803837.2281
MEM 182.574219 1612803837.3284
MEM 183.437500 1612803837.4287
MEM 185.609375 1612803837.5291
MEM 186.738281 1612803837.6293
MEM 187.437500 1612803837.7297
MEM 188.292969 1612803837.8299
MEM 188.683594 1612803837.9301
MEM 192.292969 1612803838.0303
MEM 196.117188 1612803838.1305
MEM 198.296875 1612803838.2307
MEM 198.296875 1612803838.3310
MEM 198.550781 1612803838.4312
MEM 198.550781 1612803838.5315
MEM 224.589844 1612803838.6317
MEM 226.851562 1612803838.7319
MEM 227.785156 1612803838.8321
MEM 237.324219 1612803838.9323
MEM 297.394531 1612803839.0325
MEM 305.898438 1612803839.1327
MEM 314.406250 1612803839.2330
MEM 314.406250 1612803839.3332
MEM 314.406250 1612803839.4335
MEM 298.199219 1612803839.5339
MEM 306.000000 1612803839.6341
MEM 304.523438 1612803839.7345
MEM 312.398438 1612803839.8347
MEM 316.007812 1612803839.9349
MEM 320.648438 1612803840.0351
MEM 320.648438 1612803840.1355
MEM 311.714844 1612803840.2357
MEM 304.496094 1612803840.3360
MEM 312.332031 1612803840.4362
MEM 316.585938 1612803840.5364
MEM 321.808594 1612803840.6367
MEM 322.078125 1612803840.7369
MEM 332.105469 1612803840.8371
MEM 333.394531 1612803840.9373
MEM 333.394531 1612803841.0375
MEM 324.843750 1612803841.1378
MEM 324.812500 1612803841.2380
MEM 317.402344 1612803841.3382
MEM 340.496094 1612803841.4384
MEM 344.683594 1612803841.5387
MEM 345.187500 1612803841.6389
MEM 345.187500 1612803841.7391
MEM 336.777344 1612803841.8393
MEM 328.976562 1612803841.9395
MEM 336.882812 1612803842.0398
MEM 351.988281 1612803842.1401
MEM 356.906250 1612803842.2403
MEM 357.113281 1612803842.3405
MEM 359.429688 1612803842.4407
MEM 359.429688 1612803842.5409
MEM 350.914062 1612803842.6412
MEM 343.070312 1612803842.7414
MEM 353.769531 1612803842.8417
MEM 364.359375 1612803842.9420
MEM 365.539062 1612803843.0423
MEM 365.539062 1612803843.1425
MEM 368.335938 1612803843.2427
MEM 368.335938 1612803843.3429
MEM 368.335938 1612803843.4431
MEM 352.335938 1612803843.5433
MEM 360.027344 1612803843.6436
MEM 352.523438 1612803843.7440
MEM 371.050781 1612803843.8444
MEM 375.550781 1612803843.9447
MEM 376.406250 1612803844.0449
MEM 376.406250 1612803844.1451
MEM 376.406250 1612803844.2453
MEM 368.097656 1612803844.3455
MEM 368.148438 1612803844.4457
MEM 360.800781 1612803844.5464
MEM 383.222656 1612803844.6466
MEM 387.347656 1612803844.7469
MEM 387.347656 1612803844.8471
MEM 387.347656 1612803844.9473
MEM 387.347656 1612803845.0475
MEM 371.527344 1612803845.1477
MEM 378.890625 1612803845.2479
MEM 387.382812 1612803845.3482
MEM 387.085938 1612803845.4484
MEM 388.421875 1612803845.5486
MEM 388.671875 1612803845.6489
MEM 388.671875 1612803845.7491
MEM 388.671875 1612803845.8493
MEM 388.671875 1612803845.9495
MEM 380.078125 1612803846.0497
MEM 380.238281 1612803846.1499
MEM 372.859375 1612803846.2501
MEM 388.906250 1612803846.3503
MEM 393.289062 1612803846.4505
MEM 393.289062 1612803846.5508
MEM 393.289062 1612803846.6510
MEM 393.289062 1612803846.7512
MEM 384.980469 1612803846.8514
MEM 381.843750 1612803846.9516
MEM 377.132812 1612803847.0518
MEM 355.417969 1612803847.1521
MEM 394.343750 1612803847.2523
MEM 394.343750 1612803847.3527
MEM 394.343750 1612803847.4532
MEM 394.343750 1612803847.5534
MEM 385.894531 1612803847.6536
MEM 385.886719 1612803847.7540
MEM 378.347656 1612803847.8543
MEM 390.261719 1612803847.9547
MEM 405.214844 1612803848.0552
MEM 405.214844 1612803848.1556
MEM 405.214844 1612803848.2558
MEM 405.214844 1612803848.3562
MEM 405.214844 1612803848.4564
MEM 406.503906 1612803848.5566
MEM 411.402344 1612803848.6568
MEM 411.402344 1612803848.7570
MEM 414.496094 1612803848.8572
MEM 435.636719 1612803848.9574
MEM 460.386719 1612803849.0577
MEM 464.253906 1612803849.1579
MEM 464.253906 1612803849.2581
MEM 455.738281 1612803849.3584
MEM 447.949219 1612803849.4586
MEM 455.648438 1612803849.5588
MEM 448.085938 1612803849.6591
MEM 465.000000 1612803849.7593
MEM 468.351562 1612803849.8597
MEM 468.351562 1612803849.9600
MEM 468.351562 1612803850.0602
MEM 468.351562 1612803850.1605
MEM 460.031250 1612803850.2607
MEM 459.960938 1612803850.3609
MEM 452.398438 1612803850.4611
MEM 464.816406 1612803850.5613
MEM 468.425781 1612803850.6615
MEM 468.425781 1612803850.7617
MEM 468.425781 1612803850.8620
MEM 468.425781 1612803850.9623
MEM 452.203125 1612803851.0625
MEM 459.902344 1612803851.1627
MEM 452.320312 1612803851.2629
MEM 467.414062 1612803851.3633
MEM 470.507812 1612803851.4635
MEM 470.507812 1612803851.5637
MEM 470.507812 1612803851.6640
MEM 470.507812 1612803851.7642
MEM 454.210938 1612803851.8644
MEM 461.875000 1612803851.9646
MEM 470.296875 1612803852.0648
MEM 470.394531 1612803852.1651
MEM 470.394531 1612803852.2653
