CMDLINE /nfs/dust/cms/user/filatovo/miniconda3/envs/tau-dev/bin/python transform_inputs.py --path data/ShuffleMergeSpectral_1.root --batch_size 300 --n_batches 20
MEM 2.640625 1612956927.8585
MEM 9.707031 1612956927.9590
MEM 14.496094 1612956928.0592
MEM 17.800781 1612956928.1594
MEM 21.617188 1612956928.2596
MEM 24.066406 1612956928.3598
MEM 28.085938 1612956928.4600
MEM 30.914062 1612956928.5602
MEM 33.988281 1612956928.6605
MEM 37.734375 1612956928.7607
MEM 43.460938 1612956928.8611
MEM 58.539062 1612956928.9614
MEM 63.656250 1612956929.0616
MEM 67.316406 1612956929.1621
MEM 67.828125 1612956929.2623
MEM 67.828125 1612956929.3625
MEM 67.828125 1612956929.4627
MEM 68.128906 1612956929.5629
MEM 70.511719 1612956929.6632
MEM 75.292969 1612956929.7634
MEM 77.261719 1612956929.8636
MEM 81.589844 1612956929.9638
MEM 84.031250 1612956930.0640
MEM 86.195312 1612956930.1642
MEM 89.718750 1612956930.2644
MEM 97.839844 1612956930.3647
MEM 108.175781 1612956930.4649
MEM 109.957031 1612956930.5651
MEM 112.785156 1612956930.6653
MEM 116.164062 1612956930.7655
MEM 119.281250 1612956930.8657
MEM 132.472656 1612956930.9659
MEM 139.718750 1612956931.0661
MEM 141.289062 1612956931.1664
MEM 145.050781 1612956931.2666
MEM 148.042969 1612956931.3670
MEM 150.039062 1612956931.4674
MEM 151.867188 1612956931.5679
MEM 152.882812 1612956931.6684
MEM 152.882812 1612956931.7688
MEM 153.121094 1612956931.8692
MEM 153.191406 1612956931.9696
MEM 153.191406 1612956932.0700
MEM 153.191406 1612956932.1704
MEM 153.191406 1612956932.2708
MEM 153.191406 1612956932.3713
MEM 153.191406 1612956932.4717
MEM 153.449219 1612956932.5721
MEM 153.449219 1612956932.6725
MEM 153.449219 1612956932.7730
MEM 153.449219 1612956932.8733
MEM 153.449219 1612956932.9741
MEM 153.449219 1612956933.0744
MEM 153.710938 1612956933.1746
MEM 159.949219 1612956933.2751
MEM 163.550781 1612956933.3753
MEM 170.125000 1612956933.4755
MEM 175.898438 1612956933.5757
MEM 177.531250 1612956933.6759
MEM 177.531250 1612956933.7761
MEM 178.628906 1612956933.8764
MEM 178.886719 1612956933.9766
MEM 180.933594 1612956934.0768
MEM 183.500000 1612956934.1769
MEM 186.902344 1612956934.2772
MEM 188.960938 1612956934.3774
MEM 191.527344 1612956934.4776
MEM 192.558594 1612956934.5779
MEM 192.558594 1612956934.6781
MEM 193.332031 1612956934.7783
MEM 195.136719 1612956934.8785
MEM 196.851562 1612956934.9787
MEM 198.394531 1612956935.0789
MEM 201.015625 1612956935.1791
MEM 201.519531 1612956935.2793
MEM 202.292969 1612956935.3795
MEM 202.808594 1612956935.4797
MEM 203.679688 1612956935.5800
MEM 206.265625 1612956935.6802
MEM 207.035156 1612956935.7804
MEM 207.035156 1612956935.8806
MEM 206.789062 1612956935.9808
MEM 207.300781 1612956936.0810
MEM 231.277344 1612956936.1812
MEM 233.339844 1612956936.2814
MEM 237.722656 1612956936.3816
MEM 237.722656 1612956936.4818
MEM 237.683594 1612956936.5820
MEM 237.558594 1612956936.6822
MEM 237.804688 1612956936.7824
MEM 237.882812 1612956936.8827
MEM 238.300781 1612956936.9829
MEM 238.789062 1612956937.0831
MEM 239.558594 1612956937.1833
MEM 242.652344 1612956937.2835
MEM 242.652344 1612956937.3837
MEM 242.765625 1612956937.4839
MEM 242.675781 1612956937.5841
MEM 243.449219 1612956937.6843
MEM 243.335938 1612956937.7845
MEM 250.007812 1612956937.8848
MEM 251.296875 1612956937.9850
MEM 255.164062 1612956938.0852
MEM 255.164062 1612956938.1854
MEM 255.164062 1612956938.2857
MEM 255.679688 1612956938.3859
MEM 255.730469 1612956938.4861
MEM 275.839844 1612956938.5863
MEM 275.890625 1612956938.6865
MEM 284.660156 1612956938.7867
MEM 285.691406 1612956938.8869
MEM 286.980469 1612956938.9872
MEM 286.980469 1612956939.0874
MEM 286.980469 1612956939.1876
MEM 306.832031 1612956939.2879
MEM 306.816406 1612956939.3881
MEM 326.667969 1612956939.4883
MEM 326.863281 1612956939.5886
MEM 325.410156 1612956939.6888
MEM 327.214844 1612956939.7891
MEM 328.246094 1612956939.8895
MEM 330.824219 1612956939.9898
MEM 330.824219 1612956940.0901
MEM 330.824219 1612956940.1904
MEM 330.824219 1612956940.2908
MEM 330.707031 1612956940.3912
MEM 330.707031 1612956940.4917
