CMDLINE /nfs/dust/cms/user/filatovo/miniconda3/envs/tau-dev/bin/python transform_inputs.py --path data/ShuffleMergeSpectral_1.root --batch_size 1000 --n_batches 20
MEM 3.156250 1612957022.9749
MEM 9.703125 1612957023.0752
MEM 14.734375 1612957023.1754
MEM 18.199219 1612957023.2757
MEM 22.507812 1612957023.3759
MEM 23.945312 1612957023.4761
MEM 28.078125 1612957023.5764
MEM 31.183594 1612957023.6766
MEM 34.457031 1612957023.7768
MEM 38.269531 1612957023.8769
MEM 41.964844 1612957023.9772
MEM 57.789062 1612957024.0774
MEM 59.050781 1612957024.1776
MEM 64.953125 1612957024.2778
MEM 67.742188 1612957024.3782
MEM 67.742188 1612957024.4785
MEM 67.992188 1612957024.5788
MEM 70.273438 1612957024.6790
MEM 74.464844 1612957024.7792
MEM 77.234375 1612957024.8794
MEM 81.582031 1612957024.9796
MEM 84.023438 1612957025.0799
MEM 86.191406 1612957025.1801
MEM 89.718750 1612957025.2803
MEM 90.375000 1612957025.3805
MEM 107.472656 1612957025.4807
MEM 108.835938 1612957025.5811
MEM 111.121094 1612957025.6814
MEM 114.019531 1612957025.7816
MEM 116.675781 1612957025.8818
MEM 119.367188 1612957025.9821
MEM 132.218750 1612957026.0823
MEM 139.179688 1612957026.1826
MEM 141.027344 1612957026.2828
MEM 144.394531 1612957026.3830
MEM 147.757812 1612957026.4832
MEM 149.777344 1612957026.5835
MEM 151.570312 1612957026.6837
MEM 152.875000 1612957026.7839
MEM 152.875000 1612957026.8841
MEM 153.113281 1612957026.9843
MEM 153.113281 1612957027.0845
MEM 153.179688 1612957027.1847
MEM 153.179688 1612957027.2849
MEM 153.179688 1612957027.3852
MEM 153.179688 1612957027.4854
MEM 153.179688 1612957027.5856
MEM 153.433594 1612957027.6859
MEM 153.441406 1612957027.7862
MEM 153.441406 1612957027.8864
MEM 153.441406 1612957027.9866
MEM 153.441406 1612957028.0872
MEM 153.441406 1612957028.1874
MEM 153.441406 1612957028.2876
MEM 153.703125 1612957028.3880
MEM 161.308594 1612957028.4882
MEM 162.593750 1612957028.5884
MEM 164.648438 1612957028.6886
MEM 169.875000 1612957028.7888
MEM 187.472656 1612957028.8890
MEM 192.687500 1612957028.9893
MEM 192.687500 1612957029.0895
MEM 193.593750 1612957029.1897
MEM 194.808594 1612957029.2899
MEM 198.746094 1612957029.3901
MEM 202.710938 1612957029.4904
MEM 204.281250 1612957029.5906
MEM 206.109375 1612957029.6908
MEM 206.363281 1612957029.7910
MEM 206.621094 1612957029.8913
MEM 206.878906 1612957029.9915
MEM 209.273438 1612957030.0917
MEM 210.175781 1612957030.1919
MEM 211.722656 1612957030.2921
MEM 213.843750 1612957030.3923
MEM 214.843750 1612957030.4925
MEM 215.117188 1612957030.5929
MEM 216.402344 1612957030.6931
MEM 218.464844 1612957030.7934
MEM 220.261719 1612957030.8936
MEM 221.035156 1612957030.9938
MEM 221.035156 1612957031.0940
MEM 221.035156 1612957031.1944
MEM 223.097656 1612957031.2949
MEM 237.019531 1612957031.3951
MEM 263.574219 1612957031.4953
MEM 306.628906 1612957031.5956
MEM 310.238281 1612957031.6959
MEM 316.941406 1612957031.7961
MEM 323.644531 1612957031.8963
MEM 339.371094 1612957031.9966
MEM 339.371094 1612957032.0970
MEM 339.371094 1612957032.1973
MEM 339.488281 1612957032.2975
MEM 339.503906 1612957032.3977
MEM 339.523438 1612957032.4979
MEM 339.347656 1612957032.5982
MEM 339.175781 1612957032.6984
MEM 337.457031 1612957032.7987
MEM 339.003906 1612957032.8989
MEM 341.066406 1612957032.9991
MEM 341.066406 1612957033.0993
MEM 347.253906 1612957033.1995
MEM 347.253906 1612957033.2997
MEM 347.253906 1612957033.3999
MEM 346.890625 1612957033.5003
MEM 346.894531 1612957033.6007
MEM 346.601562 1612957033.7011
MEM 336.832031 1612957033.8013
MEM 346.886719 1612957033.9015
MEM 345.230469 1612957034.0017
MEM 346.777344 1612957034.1020
MEM 348.839844 1612957034.2022
MEM 348.839844 1612957034.3024
MEM 361.468750 1612957034.4026
MEM 363.273438 1612957034.5030
MEM 363.273438 1612957034.6032
MEM 363.472656 1612957034.7034
MEM 363.500000 1612957034.8036
MEM 363.601562 1612957034.9041
MEM 363.585938 1612957035.0043
MEM 376.992188 1612957035.1046
MEM 374.949219 1612957035.2048
MEM 376.238281 1612957035.3050
MEM 378.558594 1612957035.4054
MEM 378.558594 1612957035.5056
MEM 382.683594 1612957035.6058
MEM 382.683594 1612957035.7061
MEM 382.683594 1612957035.8063
MEM 382.800781 1612957035.9066
MEM 382.652344 1612957036.0068
MEM 382.789062 1612957036.1070
MEM 382.714844 1612957036.2072
MEM 396.121094 1612957036.3075
MEM 394.011719 1612957036.4078
MEM 395.300781 1612957036.5080
MEM 397.363281 1612957036.6082
MEM 397.363281 1612957036.7084
MEM 402.257812 1612957036.8086
MEM 402.257812 1612957036.9088
MEM 402.257812 1612957037.0090
MEM 402.273438 1612957037.1093
MEM 402.132812 1612957037.2096
MEM 401.945312 1612957037.3099
MEM 402.050781 1612957037.4101
MEM 419.839844 1612957037.5104
MEM 418.921875 1612957037.6108
MEM 420.210938 1612957037.7113
MEM 434.132812 1612957037.8117
MEM 435.679688 1612957037.9122
MEM 437.484375 1612957038.0126
MEM 443.414062 1612957038.1130
MEM 444.187500 1612957038.2132
MEM 447.539062 1612957038.3138
MEM 450.890625 1612957038.4140
MEM 456.304688 1612957038.5142
MEM 464.812500 1612957038.6144
MEM 495.750000 1612957038.7146
MEM 514.828125 1612957038.8148
MEM 517.921875 1612957038.9150
MEM 517.921875 1612957039.0153
MEM 517.554688 1612957039.1155
MEM 517.648438 1612957039.2157
MEM 517.648438 1612957039.3159
MEM 517.789062 1612957039.4161
MEM 529.281250 1612957039.5163
MEM 526.449219 1612957039.6165
MEM 527.996094 1612957039.7167
MEM 528.769531 1612957039.8169
MEM 529.128906 1612957039.9172
MEM 529.128906 1612957040.0174
MEM 529.128906 1612957040.1176
MEM 528.867188 1612957040.2178
MEM 528.960938 1612957040.3181
MEM 528.925781 1612957040.4183
MEM 529.140625 1612957040.5185
MEM 529.398438 1612957040.6187
MEM 527.746094 1612957040.7190
MEM 529.292969 1612957040.8192
MEM 530.066406 1612957040.9195
MEM 530.222656 1612957041.0197
MEM 530.222656 1612957041.1199
MEM 530.222656 1612957041.2202
MEM 530.292969 1612957041.3204
MEM 530.171875 1612957041.4206
MEM 530.417969 1612957041.5208
MEM 530.335938 1612957041.6210
MEM 539.359375 1612957041.7212
MEM 537.171875 1612957041.8214
MEM 538.718750 1612957041.9216
MEM 539.687500 1612957042.0218
MEM 539.687500 1612957042.1220
MEM 539.687500 1612957042.2222
MEM 539.687500 1612957042.3224
MEM 539.746094 1612957042.4226
MEM 539.875000 1612957042.5228
MEM 539.878906 1612957042.6230
MEM 539.558594 1612957042.7233
MEM 539.812500 1612957042.8235
MEM 538.187500 1612957042.9237
MEM 539.992188 1612957043.0239
MEM 540.250000 1612957043.1241
MEM 540.507812 1612957043.2243
MEM 540.507812 1612957043.3245
MEM 540.507812 1612957043.4248
MEM 540.347656 1612957043.5250
MEM 540.648438 1612957043.6252
MEM 540.835938 1612957043.7254
MEM 541.093750 1612957043.8256
MEM 471.980469 1612957043.9258
MEM 539.011719 1612957044.0260
MEM 540.300781 1612957044.1265
MEM 540.558594 1612957044.2269
MEM 540.558594 1612957044.3274
MEM 540.558594 1612957044.4279
MEM 540.359375 1612957044.5283
MEM 540.332031 1612957044.6288
MEM 540.351562 1612957044.7293
MEM 540.390625 1612957044.8297
MEM 555.601562 1612957044.9301
MEM 553.718750 1612957045.0306
MEM 555.007812 1612957045.1310
MEM 566.609375 1612957045.2315
MEM 566.867188 1612957045.3319
MEM 566.867188 1612957045.4324
MEM 566.984375 1612957045.5328
MEM 566.984375 1612957045.6332
MEM 566.984375 1612957045.7336
MEM 566.984375 1612957045.8340
MEM 566.984375 1612957045.9344
MEM 566.984375 1612957046.0346
MEM 573.941406 1612957046.1348
MEM 612.371094 1612957046.2350
MEM 625.113281 1612957046.3352
MEM 625.371094 1612957046.4354
MEM 625.371094 1612957046.5356
MEM 625.417969 1612957046.6358
MEM 625.320312 1612957046.7361
MEM 625.332031 1612957046.8363
MEM 625.351562 1612957046.9365
MEM 636.949219 1612957047.0367
MEM 635.394531 1612957047.1369
MEM 636.683594 1612957047.2371
MEM 637.457031 1612957047.3373
MEM 637.457031 1612957047.4375
MEM 637.457031 1612957047.5379
MEM 637.457031 1612957047.6381
MEM 637.566406 1612957047.7383
MEM 637.441406 1612957047.8385
MEM 637.523438 1612957047.9391
MEM 637.769531 1612957048.0393
MEM 649.371094 1612957048.1395
MEM 647.265625 1612957048.2397
MEM 648.554688 1612957048.3399
MEM 649.070312 1612957048.4401
MEM 649.070312 1612957048.5406
MEM 649.070312 1612957048.6408
MEM 647.953125 1612957048.7411
MEM 648.859375 1612957048.8413
MEM 648.886719 1612957048.9415
MEM 649.285156 1612957049.0417
MEM 664.238281 1612957049.1419
MEM 593.449219 1612957049.2421
MEM 663.312500 1612957049.3423
MEM 664.601562 1612957049.4425
MEM 664.859375 1612957049.5427
MEM 664.859375 1612957049.6429
MEM 664.859375 1612957049.7432
MEM 664.839844 1612957049.8434
MEM 664.703125 1612957049.9436
MEM 664.695312 1612957050.0438
MEM 664.406250 1612957050.1440
MEM 664.664062 1612957050.2443
MEM 650.945312 1612957050.3445
MEM 662.289062 1612957050.4448
MEM 663.578125 1612957050.5450
MEM 663.578125 1612957050.6452
MEM 663.578125 1612957050.7454
MEM 663.578125 1612957050.8457
MEM 663.613281 1612957050.9460
MEM 663.488281 1612957051.0462
MEM 663.925781 1612957051.1464
MEM 664.128906 1612957051.2466
MEM 664.386719 1612957051.3468
MEM 658.957031 1612957051.4470
MEM 664.113281 1612957051.5472
MEM 665.144531 1612957051.6474
MEM 665.296875 1612957051.7476
MEM 665.296875 1612957051.8478
MEM 665.296875 1612957051.9481
MEM 665.257812 1612957052.0483
MEM 665.535156 1612957052.1485
MEM 665.085938 1612957052.2487
MEM 664.890625 1612957052.3490
MEM 664.890625 1612957052.4492
MEM 631.839844 1612957052.5496
